0,1,2,3,4,5,6,7
27.074675,26.948666,27.024601,26.92288,27.00676,26.905039,26.980976,26.854965
26.948666,27.011232,26.943563,26.998354,26.931288,26.986078,26.91841,26.980976
27.024601,26.943565,27.003895,26.933496,26.996143,26.925749,26.986078,26.90504
26.922882,26.998354,26.933496,26.998085,26.931559,26.996145,26.93129,27.006763
27.00676,26.931288,26.996145,26.931559,26.998085,26.933498,26.998356,26.922884
26.905043,26.986078,26.925749,26.996145,26.933498,27.003897,26.943565,27.024605
26.980978,26.918411,26.98608,26.93129,26.998358,26.943567,27.011234,26.948666
26.854969,26.980976,26.905043,27.006763,26.922884,27.024605,26.948668,27.074678
