0,1,2,3,4,5,6,7
27.686493,27.708992,27.764467,27.822449,27.902233,27.969574,28.039328,28.071182
27.70899,27.72401,27.764029,27.810442,27.881783,27.943235,28.009274,28.03933
27.764467,27.764027,27.759195,27.781708,27.835596,27.884886,27.943235,27.969572
27.822445,27.81044,27.781706,27.77929,27.805555,27.835596,27.881783,27.902233
27.902233,27.88178,27.835594,27.805555,27.779287,27.781708,27.810442,27.822449
27.969572,27.943233,27.884884,27.835594,27.781708,27.759195,27.764027,27.764467
28.039328,28.009274,27.943235,27.88178,27.810442,27.764027,27.72401,27.708992
28.071184,28.03933,27.969572,27.902233,27.822447,27.764467,27.708992,27.686493
