split,sample_id,mae_temp,rmse_temp,max_abs_error,peak_true,peak_pred,peak_abs_error,avg_true,avg_pred,avg_abs_error,grad_true,grad_pred,grad_abs_error,architecture,workload,N,source
anchor_real,0,0.03661627322435379,0.03685332462191582,0.05387115478515625,27.079296112060547,27.111223220825195,0.03192710876464844,26.964820861816406,27.00143814086914,0.036617279052734375,0.2289447784423828,0.21370697021484375,0.015237808227539062,standard,checkerboard,16,anchor_real
anchor_real,1,0.01868245005607605,0.026559172198176384,0.08496475219726562,28.570537567138672,28.54311752319336,0.0274200439453125,25.982410430908203,25.969070434570312,0.013339996337890625,3.542104721069336,3.5256118774414062,0.016492843627929688,standard,hotspot,16,anchor_real
anchor_real,2,0.0653577595949173,0.0654955506324768,0.08393478393554688,28.929645538330078,29.013580322265625,0.08393478393554688,28.929649353027344,28.995004653930664,0.06535530090332031,0.0,0.028581619262695312,0.028581619262695312,standard,uniform,16,anchor_real
anchor_real,3,0.02296312153339386,0.029877381399273872,0.1035308837890625,29.306564331054688,29.359577178955078,0.053012847900390625,28.377037048339844,28.39458465576172,0.017547607421875,1.5537300109863281,1.6199913024902344,0.06626129150390625,systolic,checkerboard,16,anchor_real
anchor_real,4,0.0200355127453804,0.026072604581713676,0.10855293273925781,30.626827239990234,30.663463592529297,0.0366363525390625,28.794584274291992,28.79119873046875,0.0033855438232421875,5.18962287902832,5.258869171142578,0.06924629211425781,systolic,hotspot,16,anchor_real
anchor_real,5,0.05972813069820404,0.06256219744682312,0.10347175598144531,33.62158203125,33.6920166015625,0.0704345703125,31.772502899169922,31.832195281982422,0.0596923828125,3.057374954223633,3.0631027221679688,0.0057277679443359375,systolic,uniform,16,anchor_real
